노선명,노선번호,시도명,시군구명,기점도로명주소,기점지번주소,종점도로명주소,종점지번주소,기점위도,기점경도,종점위도,종점경도,주요경유지,총길이(km),일반도로너비(m),자전거도로너비(m),자전거도로종류,자전거도로고시유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
목동로,,서울특별시,양천구,서울특별시 양천구 목동 927-6번지,,서울특별시 양천구 목동 808-1번지,,37.52406887,126.8655927,37.52941071,126.8645163,홍익병원 교차로,0.7,,3.5,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
국회대로,,서울특별시,양천구,서울특별시 양천구 목동 904번지 목동신시가지4단지,,서울특별시 양천구 목동 807-6번지,,37.53151719,126.8708995,37.53019428,126.8644818,홍익병원 교차로,1.0,,4.0,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
국회대로(북측),,서울특별시,양천구,서울특별시 양천구 목동 911번지 목동신시가지6단지,,서울특별시 양천구 목동 912번지 목동신시가지5단지,,37.53520444,126.8843991,37.53515359,126.8818767,목동5단지아파트,0.7,,4.0,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
국회대로(남측),,서울특별시,양천구,서울특별시 양천구 목동 914-5번지,,서울특별시 양천구 목동 914번지,,37.53067351,126.8778704,37.53073154,126.8792385,목동운동장,0.7,,4.0,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
안양천로,,서울특별시,양천구,서울특별시 양천구 목동 914번지,,서울특별시 양천구 목동 911-1번지,,37.53073154,126.8792385,37.53698362,126.8867488,이대목동병원,1.4,,4.0,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
안양천로,,서울특별시,양천구,서울특별시 양천구 신정동 330-4번지,,서울특별시 양천구 신정동 330-3번지,,37.51136646,126.8724244,37.51290955,126.8736115,해누리체육공원,0.33,,1.2,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
신월로20길(서측),,서울특별시,양천구,서울특별시 양천구 신월동 1078-1번지,,서울특별시 양천구 신월동 601-6번지,,37.51801359,126.8450849,37.51968208,126.8443239,신월6동주민센터,0.22,,3.0,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
신월로20길(동측),,서울특별시,양천구,서울특별시 양천구 신월동 602-6번지,,서울특별시 양천구 신월동 602-8번지,,37.51974177,126.8448999,37.52008367,126.8448494,,0.05,,3.5,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
신월로20길(동측),,서울특별시,양천구,서울특별시 양천구 신월동 1055번지 신정두산위브,,서울특별시 양천구 신월동 1055번지 신정두산위브,,37.51922184,126.8460957,37.51922184,126.8460957,신월6동주민센터,0.15,,1.1,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
남부순환로83길(북측),,서울특별시,양천구,서울특별시 양천구 신월동 1078-1번지,,서울특별시 양천구 신월동 558-6번지,,37.51801359,126.8450849,37.51562508,126.8404047,신월6동주민센터,0.56,,1.1,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
남부순환로83길(남측),,서울특별시,양천구,서울특별시 양천구 신월동 559-2번지,,서울특별시 양천구 신월동 1077-2번지,,37.51522245,126.8406937,37.51762315,126.8457018,신월6동주민센터,0.56,,1.1,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
목동서로~목동동로,,서울특별시,양천구,서울특별시 양천구 목동 908-29번지,,서울특별시 양천구 목동 908-34번지 부영그린타운3차,,37.53747633,126.8816723,37.53674261,126.882215,"목동1,2단지사거리",0.14,,1.7,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
목동서로~목동동로,,서울특별시,양천구,서울특별시 양천구 목동 962번지 트라팰리스웨스턴에비뉴,,서울특별시 양천구 목동 932번지 양천현대1차아파트,,37.52608778,126.8703591,37.52614702,126.8727905,목동트라팰리스,0.13,,1.8,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
군문교,,경기도,평택시,,경기도 평택시 군문동 269-2,,경기도 평택시 팽성읍 신궁리 9-22,36.98546109,127.0815803,36.982303,127.079152,,0.39,,2.2,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
팽성북로,,경기도,평택시,,경기도 평택시 포승읍 원정리 95-3,,경기도 평택시 팽성읍 신궁리 546-1,36.997558,126.820931,36.975511,127.075988,,3.6,,4.0,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
경기대로,,경기도,평택시,,경기도 평택시 세교동 84-1,,경기도 평택시 비전동 840,37.003522,127.0882367,36.99860431,127.1111955,,2.39,,1.5,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
경기대로,,경기도,평택시,,경기도 평택시 비전동 840,,경기도 평택시 비전동 840,36.99860431,127.1111955,36.99860431,127.1111955,,0.21,,4.1,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
송화택지로25번길,,경기도,평택시,,경기도 평택시 팽성읍 송화리 788-2,,경기도 평택시 팽성읍 송화리 807,36.962251,127.05936,36.96086204,127.0619271,,0.28,,1.5,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
송화택지로,,경기도,평택시,경기도 평택시 팽성읍 송화택지로 80,경기도 평택시 팽성읍 남산리 138-2,,경기도 평택시 팽성읍 송화리 788-6,36.95912699,127.0599465,36.96080172,127.0586902,,0.1,,2.0,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
팽성송화로,,경기도,평택시,,경기도 평택시 팽성읍 송화리 788-6,,경기도 평택시 팽성읍 송화리 788-2,36.96080172,127.0586902,36.962251,127.05936,,0.34,,1.5,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
경기대로,,경기도,평택시,,경기도 평택시 지제동 982-6,,경기도 평택시 지제동 970,37.022255,127.071703,37.022083,127.071548,,0.52,,1.6,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
경기대로,,경기도,평택시,,경기도 평택시 모곡동 415,,경기도 평택시 지제동 223-3,37.028029,127.0709749,37.024424,127.071407,,0.56,,1.4,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
경기대로,,경기도,평택시,,경기도 평택시 장당동 66-5,,경기도 평택시 가재동 567-2,37.04096341,127.0669247,37.03677181,127.069997,,0.47,,1.7,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
지산로,,경기도,평택시,경기도 평택시 지산3로 58 (지산동),경기도 평택시 지산동 642-3,경기도 평택시 지산로 90 (지산동),경기도 평택시 지산동 642,37.080267,127.064519,37.080491,127.066631,,0.02,,1.5,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
송담1로,,경기도,평택시,경기도 평택시 안중읍 송담8길 48-19,경기도 평택시 안중읍 안중리 446-4,,경기도 평택시 안중읍 송담리 870,36.9851034,126.9343961,36.975157,126.927648,,1.39,,1.5,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
송담2로,,경기도,평택시,경기도 평택시 안중읍 안현로 414,경기도 평택시 안중읍 안중리 445-6,경기도 평택시 안중읍 송담1로 17,경기도 평택시 안중읍 송담리 857-1,36.985888,126.932429,36.97632,126.9257,,1.42,,1.5,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
송담1로,,경기도,평택시,,경기도 평택시 안중읍 송담리 870,,경기도 평택시 안중읍 송담리 856-1,36.975157,126.927648,36.976843,126.924738,,0.37,,2.2,자전거전용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
서해로,,경기도,평택시,,경기도 평택시 안중읍 안중리 505,,경기도 평택시 안중읍 송담리 383,36.98394,126.937286,36.97805651,126.934895,,0.8,,2.0,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
송담3로,,경기도,평택시,,경기도 평택시 안중읍 현화리 889,경기도 평택시 안중읍 송담1로 128,경기도 평택시 안중읍 송담리 254,36.983866,126.9275171,36.981077,126.932608,,0.37,,2.1,자전거전용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
소사2지구,,경기도,평택시,,경기도 평택시 소사동 95-1,,경기도 평택시 소사동 산4-4,36.988791,127.126951,36.989641,127.132277,,0.754,,1.5,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
소사2지구,,경기도,평택시,,경기도 평택시 소사동 115-4,,경기도 평택시 소사동 76-1,36.991696,127.12621,36.986239,127.126722,,1.025,,1.5,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
서동대로,,경기도,평택시,,경기도 평택시 합정동 1-14,,경기도 평택시 소사동 514,36.98989277,127.1208915,36.98999091,127.1213978,,0.08,,2.0,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
소사2길,,경기도,평택시,,경기도 평택시 소사동 514,경기도 평택시 소사2길 22-1 (소사동),경기도 평택시 소사동 510,36.98999091,127.1213978,36.988411,127.121912,,0.23,,2.1,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
소사2지구,,경기도,평택시,,경기도 평택시 소사동 107-47,,경기도 평택시 소사동 13-20,36.992956,127.130847,36.98775,127.132512,,1.171,,1.5,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
소사2길,,경기도,평택시,,경기도 평택시 소사동 523,,경기도 평택시 소사동 122-6,36.988955,127.122287,36.990576,127.1219928,,0.27,,3.0,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
소사2지구,,경기도,평택시,,경기도 평택시 소사동 122-6,,경기도 평택시 소사동 107-23,36.990576,127.1219928,36.993094,127.1298554,,0.564,,1.5,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
동삭로,,경기도,평택시,,경기도 평택시 세교동 84-1,,경기도 평택시 세교동 571,37.003522,127.0882367,37.000635,127.084628,,0.67,,1.6,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
평남로,,경기도,평택시,경기도 평택시 평남로 1040 (동삭동),경기도 평택시 동삭동 663,,경기도 평택시 세교동 9-19,37.01025357,127.0957452,37.00980618,127.091979,,0.45,,2.2,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
경기대로,,경기도,평택시,,경기도 평택시 장당동 185-4,,경기도 평택시 세교동 400-39,37.028421,127.070774,37.01089819,127.072779,,1.43,,2.1,자전거보행자겸용도로,Y,경기도 평택시청,031-8024-4742,2025-12-18,3910000,경기도 평택시
부산진구-1,1,부산광역시,부산진구,부산광역시 부산진구 범전동 400,,부산광역시 부산진구 범전동 212-157,,35.163421,129.055138,35.164178,129.054666,,0.1,3.0,2.5,자전거보행자겸용도로,Y,부산광역시 부산진구청,051-605-4558,2024-12-06,3290000,부산광역시 부산진구
안양천로,,서울특별시,양천구,서울특별시 양천구 목동 915번지,,서울특별시 양천구 목동 915번지,,37.52938778,126.8791115,37.52938778,126.8791115,목동주차장,0.4,,2.0,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
안양천로,,서울특별시,양천구,서울특별시 양천구 목동 910번지,,서울특별시 양천구 목동 911-1번지,,37.5379879,126.8852742,37.53698362,126.8867488,목마공원 삼거리,0.2,,1.0,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
목동로(동측),,서울특별시,양천구,서울특별시 양천구 신정동 330-4번지,,서울특별시 양천구 신정동 329번지 목동신시가지14단지,,37.51136646,126.8724244,37.51499536,126.8712387,목동14단지,0.9,,1.0,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
목동로(서측),,서울특별시,양천구,서울특별시 양천구 신정동 327번지 목동신시가지13단지,,서울특별시 양천구 신정동 330-14번지,,37.51498195,126.8651306,37.50957629,126.871784,목동13단지,0.9,,1.0,자전거보행자겸용도로,Y,서울특별시 양천구청,02-2620-3702,2025-08-14,3140000,서울특별시 양천구
대불주거2로,10,전라남도,영암군,전라남도 영암군 삼호읍 대불주거6로41,,전라남도 영암군 삼호읍 대불주거로 160,,34.756369,126.461264,34.752518,126.457981,삼호읍,0.7,,1.2,자전거보행자겸용도로,Y,전라남도 영암군청,061-470-2454,2024-07-10,4940000,전라남도 영암군
대불주거6로L,14,전라남도,영암군,전라남도 영암군 삼호읍 용앙리 1710,,전라남도 영암군 삼호읍 대불주거6로41,,34.754572,126.456554,34.756369,126.461264,삼호읍,0.45,,1.2,자전거보행자겸용도로,Y,전라남도 영암군청,061-470-2454,2024-07-10,4940000,전라남도 영암군
대불주거6로R,13,전라남도,영암군,전라남도 영암군 삼호읍 용앙리 1710,,전라남도 영암군 삼호읍 대불주거6로41,,34.754572,126.456554,34.756369,126.461264,삼호읍,0.45,,1.3,자전거보행자겸용도로,Y,전라남도 영암군청,061-470-2454,2024-07-10,4940000,전라남도 영암군
대불주거3로,11,전라남도,영암군,전라남도 영암군 삼호읍 용앙리 1729,,전라남도 영암군 삼호읍 용앙리 1728,,34.758525,126.448631,34.757798,126.454519,삼호읍,0.75,,1.3,자전거보행자겸용도로,Y,전라남도 영암군청,061-470-2454,2024-07-10,4940000,전라남도 영암군
대불산단4로,12,전라남도,영암군,전라남도 영암군 삼호읍 용앙리 1703-1,,전라남도 영암군 삼호읍 용앙리 1702-1,,34.756546,126.443495,34.748647,126.448009,삼호읍,0.97,,1.2,자전거보행자겸용도로,Y,전라남도 영암군청,061-470-2454,2024-07-10,4940000,전라남도 영암군
용앙로,7,전라남도,영암군,전라남도 영암군 삼호읍 용앙리 1637,,전라남도 영암군 삼호읍 용앙리 1703-2,,34.760209,126.453085,34.756546,126.443495,삼호읍,0.96,,1.2,자전거보행자겸용도로,Y,전라남도 영암군청,061-470-2454,2024-07-10,4940000,전라남도 영암군
